DEPT,NPHI_ED,CALI,PHIE:1,NEUT,SP:1,SWE,RES,RHOB:1,VSH,PHIE:2,GR,SP:2,RHOB:2,Well
3285.0,0.269,13.06,0.176,19.2,31.8,1.0,1.45,2.231,0.925,0.176,64.75,31.8,2.231,Project_well_logs/TMG-1-logs
3286.0,0.272,13.11,0.162,13.9,31.56,1.0,1.45,2.263,0.902286,0.162,63.16,31.56,2.263,Project_well_logs/TMG-1-logs
3287.0,0.273,13.12,0.189,10.9,30.99,1.0,1.45,2.228,0.882143,0.189,61.75,30.99,2.228,Project_well_logs/TMG-1-logs
3288.0,0.273,13.13,0.193,11.5,30.31,1.0,1.45,2.218,0.888714,0.193,62.21,30.31,2.218,Project_well_logs/TMG-1-logs
3289.0,0.272,13.13,0.171,13.9,29.52,1.0,1.46,2.246,0.909286,0.171,63.65,29.52,2.246,Project_well_logs/TMG-1-logs
3290.0,0.27,13.15,0.158,18.4,28.85,1.0,1.46,2.256,0.933429,0.158,65.34,28.85,2.256,Project_well_logs/TMG-1-logs
3291.0,0.268,13.16,0.163,23.1,28.25,1.0,1.46,2.236,0.956571,0.163,66.96,28.25,2.236,Project_well_logs/TMG-1-logs
3292.0,0.266,13.16,0.162,27.1,27.64,1.0,1.46,2.226,0.977143,0.162,68.4,27.64,2.226,Project_well_logs/TMG-1-logs
3293.0,0.263,13.16,0.141,35.7,27.03,1.0,1.47,2.246,0.998571,0.141,69.9,27.03,2.246,Project_well_logs/TMG-1-logs
3294.0,0.254,13.16,0.135,56.7,26.53,1.0,1.47,2.246,1.0,0.135,71.05,26.53,2.246,Project_well_logs/TMG-1-logs
3295.0,0.258,13.16,0.122,47.1,26.06,1.0,1.49,2.254,1.0,0.122,72.39,26.06,2.254,Project_well_logs/TMG-1-logs
3296.0,0.258,13.16,0.106,48.0,25.65,1.0,1.51,2.279,1.0,0.106,72.47,25.65,2.279,Project_well_logs/TMG-1-logs
3297.0,0.259,13.15,0.122,46.0,25.61,1.0,1.55,2.269,1.0,0.122,70.84,25.61,2.269,Project_well_logs/TMG-1-logs
3298.0,0.265,13.17,0.147,30.6,25.92,1.0,1.58,2.245,0.986,0.147,69.02,25.92,2.245,Project_well_logs/TMG-1-logs
3299.0,0.266,13.19,0.149,26.1,26.32,1.0,1.6,2.249,0.974,0.149,68.18,26.32,2.249,Project_well_logs/TMG-1-logs
3300.0,0.265,13.2,0.143,29.9,26.63,1.0,1.62,2.24,1.0,0.143,70.32,26.63,2.24,Project_well_logs/TMG-1-logs
3301.0,0.263,13.21,0.129,35.4,26.61,1.0,1.62,2.243,1.0,0.129,72.32,26.61,2.243,Project_well_logs/TMG-1-logs
3302.0,0.262,13.21,0.128,37.3,25.82,1.0,1.61,2.248,1.0,0.128,72.06,25.82,2.248,Project_well_logs/TMG-1-logs
3303.0,0.264,13.22,0.139,32.3,24.71,1.0,1.6,2.25,0.998286,0.139,69.88,24.71,2.25,Project_well_logs/TMG-1-logs
3304.0,0.278,13.24,0.151,99.8,23.18,1.0,1.59,2.241,0.981143,0.151,68.68,23.18,2.241,Project_well_logs/TMG-1-logs
3305.0,0.284,13.27,0.148,85.5,21.98,1.0,1.58,2.255,0.965857,0.148,67.61,21.98,2.255,Project_well_logs/TMG-1-logs
3306.0,0.289,13.28,0.149,74.8,20.99,1.0,1.57,2.262,0.951143,0.149,66.58,20.99,2.262,Project_well_logs/TMG-1-logs
3307.0,0.281,13.29,0.155,90.9,20.02,1.0,1.56,2.258,0.938143,0.155,65.67,20.02,2.258,Project_well_logs/TMG-1-logs
3308.0,0.275,13.33,0.141,4.8,18.97,1.0,1.55,2.273,0.952571,0.141,66.68,18.97,2.273,Project_well_logs/TMG-1-logs
3309.0,0.273,13.35,0.126,11.1,17.77,1.0,1.54,2.272,0.998429,0.126,69.89,17.77,2.272,Project_well_logs/TMG-1-logs
3310.0,0.277,13.41,0.122,0.9,16.98,1.0,1.53,2.262,1.0,0.122,71.65,16.98,2.262,Project_well_logs/TMG-1-logs
3311.0,0.284,13.54,0.112,84.0,16.94,1.0,1.52,2.273,1.0,0.112,72.12,16.94,2.273,Project_well_logs/TMG-1-logs
3312.0,0.286,13.74,0.126,79.7,17.74,1.0,1.51,2.263,1.0,0.126,70.89,17.74,2.263,Project_well_logs/TMG-1-logs
3313.0,0.286,13.95,0.149,81.1,26.92,1.0,1.5,2.252,0.969286,0.149,67.85,26.92,2.252,Project_well_logs/TMG-1-logs
3314.0,0.284,14.07,0.162,85.6,41.5,1.0,1.48,2.238,0.953286,0.162,66.73,41.5,2.238,Project_well_logs/TMG-1-logs
3315.0,0.28,14.09,0.171,93.4,48.58,1.0,1.45,2.227,0.945714,0.171,66.2,48.58,2.227,Project_well_logs/TMG-1-logs
3316.0,0.277,14.09,0.164,1.3,46.22,1.0,1.42,2.236,0.950857,0.164,66.56,46.22,2.236,Project_well_logs/TMG-1-logs
3317.0,0.278,14.09,0.149,99.2,43.6,1.0,1.42,2.251,0.969857,0.149,67.89,43.6,2.251,Project_well_logs/TMG-1-logs
3318.0,0.283,14.12,0.14,88.1,42.12,1.0,1.44,2.254,0.991143,0.14,69.38,42.12,2.254,Project_well_logs/TMG-1-logs
3319.0,0.289,14.18,0.147,74.3,41.14,1.0,1.46,2.228,1.0,0.147,70.78,41.14,2.228,Project_well_logs/TMG-1-logs
3320.0,0.296,14.21,0.14,58.6,40.42,1.0,1.46,2.229,1.0,0.14,71.89,40.42,2.229,Project_well_logs/TMG-1-logs
3321.0,0.299,14.21,0.15,52.5,39.75,1.0,1.44,2.216,1.0,0.15,71.64,39.75,2.216,Project_well_logs/TMG-1-logs
3322.0,0.297,14.22,0.175,55.4,39.22,1.0,1.38,2.195,0.992714,0.175,69.49,39.22,2.195,Project_well_logs/TMG-1-logs
3323.0,0.291,14.22,0.161,69.5,39.03,1.0,1.35,2.23,0.971714,0.161,68.02,39.03,2.23,Project_well_logs/TMG-1-logs
3324.0,0.273,14.17,0.152,10.0,39.49,1.0,1.35,2.257,0.949571,0.152,66.47,39.49,2.257,Project_well_logs/TMG-1-logs
3325.0,0.266,13.88,0.156,27.4,41.19,1.0,1.39,2.257,0.936286,0.156,65.54,41.19,2.257,Project_well_logs/TMG-1-logs
3326.0,0.246,13.62,0.176,78.2,44.24,1.0,1.54,2.231,0.924,0.176,64.68,44.24,2.231,Project_well_logs/TMG-1-logs
3327.0,0.243,13.57,0.179,85.0,47.07,1.0,1.74,2.221,0.932428,0.179,65.27,47.07,2.221,Project_well_logs/TMG-1-logs
3328.0,0.241,13.56,0.171,90.8,48.8,1.0,1.96,2.22,0.959857,0.171,67.19,48.8,2.22,Project_well_logs/TMG-1-logs
3329.0,0.242,13.59,0.16,89.7,51.07,1.0,2.14,2.22,0.991428,0.16,69.4,51.07,2.22,Project_well_logs/TMG-1-logs
3330.0,0.243,13.65,0.138,85.5,53.33,1.0,2.23,2.24,1.0,0.138,71.23,53.33,2.24,Project_well_logs/TMG-1-logs
3331.0,0.245,13.7,0.121,80.6,53.83,1.0,2.21,2.253,1.0,0.121,72.66,53.83,2.253,Project_well_logs/TMG-1-logs
3332.0,0.251,13.76,0.134,64.2,53.37,1.0,2.17,2.217,1.0,0.134,73.94,53.37,2.217,Project_well_logs/TMG-1-logs
3333.0,0.256,13.85,0.141,52.6,52.5,1.0,2.1,2.22,1.0,0.141,72.54,52.5,2.22,Project_well_logs/TMG-1-logs
3334.0,0.26,13.96,0.173,42.5,51.47,1.0,2.02,2.196,0.996571,0.173,69.76,51.47,2.196,Project_well_logs/TMG-1-logs
3335.0,0.275,14.05,0.185,5.1,50.14,1.0,1.93,2.183,0.983571,0.185,68.85,50.14,2.183,Project_well_logs/TMG-1-logs
3336.0,0.272,14.09,0.172,13.1,48.72,1.0,1.85,2.2,0.990286,0.172,69.32,48.72,2.2,Project_well_logs/TMG-1-logs
3337.0,0.267,14.13,0.169,24.2,47.7,1.0,1.75,2.195,1.0,0.169,70.46,47.7,2.195,Project_well_logs/TMG-1-logs
3338.0,0.263,14.18,0.144,35.3,47.39,1.0,1.65,2.217,1.0,0.144,72.48,47.39,2.217,Project_well_logs/TMG-1-logs
3339.0,0.259,14.22,0.133,45.4,48.34,1.0,1.59,2.226,1.0,0.133,73.29,48.34,2.226,Project_well_logs/TMG-1-logs
3340.0,0.255,14.23,0.136,54.2,49.44,1.0,1.59,2.23,1.0,0.136,72.45,49.44,2.23,Project_well_logs/TMG-1-logs
3341.0,0.252,14.22,0.147,61.7,51.18,1.0,1.65,2.228,1.0,0.147,70.86,51.18,2.228,Project_well_logs/TMG-1-logs
3342.0,0.25,14.21,0.162,68.1,52.72,1.0,1.79,2.222,0.982714,0.162,68.79,52.72,2.222,Project_well_logs/TMG-1-logs
3343.0,0.251,14.2,0.159,65.4,54.19,1.0,1.84,2.236,0.966857,0.159,67.68,54.19,2.236,Project_well_logs/TMG-1-logs
3344.0,0.258,14.25,0.158,48.0,54.97,1.0,1.86,2.24,0.962,0.158,67.34,54.97,2.24,Project_well_logs/TMG-1-logs
3345.0,0.264,14.48,0.169,32.4,55.43,1.0,1.85,2.213,0.979286,0.169,68.55,55.43,2.213,Project_well_logs/TMG-1-logs
3346.0,0.274,14.67,0.151,8.0,55.25,1.0,1.82,2.223,1.0,0.151,70.66,55.25,2.223,Project_well_logs/TMG-1-logs
3347.0,0.272,14.77,0.137,14.0,54.33,1.0,1.79,2.216,1.0,0.137,73.64,54.33,2.216,Project_well_logs/TMG-1-logs
3348.0,0.271,14.82,0.124,15.2,53.11,1.0,1.75,2.223,1.0,0.124,74.79,53.11,2.223,Project_well_logs/TMG-1-logs
3349.0,0.28,14.98,0.128,94.6,51.41,1.0,1.7,2.225,1.0,0.128,74.12,51.41,2.225,Project_well_logs/TMG-1-logs
3350.0,0.284,15.13,0.139,84.3,46.62,1.0,1.65,2.225,1.0,0.139,72.43,46.62,2.225,Project_well_logs/TMG-1-logs
3351.0,0.285,15.13,0.122,82.9,44.32,1.0,1.6,2.223,1.0,0.122,75.03,44.32,2.223,Project_well_logs/TMG-1-logs
3352.0,0.281,15.24,0.121,91.5,42.51,1.0,1.56,2.201,1.0,0.121,76.82,42.51,2.201,Project_well_logs/TMG-1-logs
3353.0,0.274,15.39,0.127,9.2,39.35,1.0,1.53,2.147,1.0,0.127,78.06,39.35,2.147,Project_well_logs/TMG-1-logs
3354.0,0.282,15.46,0.141,90.8,38.93,1.0,1.49,2.13,1.0,0.141,77.6,38.93,2.13,Project_well_logs/TMG-1-logs
3355.0,0.287,15.37,0.182,78.1,39.5,1.0,1.45,2.153,1.0,0.182,72.54,39.5,2.153,Project_well_logs/TMG-1-logs
3356.0,0.29,15.15,0.177,71.9,40.18,1.0,1.42,2.173,1.0,0.177,71.44,40.18,2.173,Project_well_logs/TMG-1-logs
3357.0,0.292,15.13,0.17,66.1,40.8,1.0,1.39,2.18,1.0,0.17,71.82,40.8,2.18,Project_well_logs/TMG-1-logs
3358.0,0.295,15.13,0.166,60.4,40.06,1.0,1.36,2.165,1.0,0.166,73.82,40.06,2.165,Project_well_logs/TMG-1-logs
3359.0,0.296,15.14,0.154,59.3,38.8,1.0,1.34,2.162,1.0,0.154,75.68,38.8,2.162,Project_well_logs/TMG-1-logs
3360.0,0.295,15.14001,0.139,59.80024,38.04,1.0,1.31,2.173001,1.0,0.139,76.72958,38.04,2.173001,Project_well_logs/TMG-1-logs
3361.0,0.295,15.16,0.151,60.8,37.42,1.0,1.3,2.176,1.0,0.151,74.97,37.42,2.176,Project_well_logs/TMG-1-logs
3362.0,0.293,15.16,0.169,64.1,37.02,1.0,1.28,2.178,1.0,0.169,72.25,37.02,2.178,Project_well_logs/TMG-1-logs
3363.0,0.29,15.24,0.179,71.7,36.95,1.0,1.28,2.18,1.0,0.179,70.39,36.95,2.18,Project_well_logs/TMG-1-logs
3364.0,0.298,15.23,0.182,54.6,37.07,1.0,1.27,2.154,1.0,0.182,72.43,37.07,2.154,Project_well_logs/TMG-1-logs
3365.0,0.303,15.17,0.164,42.7,37.43,1.0,1.28,2.165,1.0,0.164,74.12,37.43,2.165,Project_well_logs/TMG-1-logs
3366.0,0.305,15.14,0.157,39.1,37.75,1.0,1.28,2.168,1.0,0.157,74.89,37.75,2.168,Project_well_logs/TMG-1-logs
3367.0,0.305,15.14,0.18,38.1,37.63,1.0,1.28,2.144,1.0,0.18,73.62,37.63,2.144,Project_well_logs/TMG-1-logs
3368.0,0.297,15.13,0.181,56.0,37.5,1.0,1.27,2.158,1.0,0.181,72.21,37.5,2.158,Project_well_logs/TMG-1-logs
3369.0,0.289,15.13,0.18,73.29578,37.32,1.0,1.26,2.158,1.0,0.18,72.40996,37.32,2.158,Project_well_logs/TMG-1-logs
3370.0,0.29,15.13,0.17,71.30049,37.11,1.0,1.24,2.158,1.0,0.17,73.87964,37.11,2.158,Project_well_logs/TMG-1-logs
3371.0,0.294,15.13,0.157,62.20222,36.91,1.0,1.22,2.166998,1.0,0.157,74.92974,36.91,2.166998,Project_well_logs/TMG-1-logs
3372.0,0.294,15.12,0.158,62.59998,36.86,1.0,1.2,2.177001,1.0,0.158,73.98888,36.86,2.177001,Project_well_logs/TMG-1-logs
3373.0,0.294,15.09999,0.184,62.49709,36.85,1.0,1.19,2.180002,0.991286,0.184,69.38991,36.85,2.180002,Project_well_logs/TMG-1-logs
3374.0,0.299,15.07,0.182,50.60041,37.0,1.0,1.17,2.187006,0.985857,0.182,69.01075,37.0,2.187006,Project_well_logs/TMG-1-logs
3375.0,0.299,15.07,0.149,52.3,37.26,1.0,1.16,2.212,1.0,0.149,72.07,37.26,2.212,Project_well_logs/TMG-1-logs
3376.0,0.294,15.14,0.148,61.8,37.51,1.0,1.16,2.207,1.0,0.148,72.74,37.51,2.207,Project_well_logs/TMG-1-logs
3377.0,0.292,15.19,0.178,66.0,37.81,1.0,1.16,2.181,1.0,0.178,70.36,37.81,2.181,Project_well_logs/TMG-1-logs
3378.0,0.293,15.17,0.201,64.3,38.15,1.0,1.16,2.162,0.974857,0.201,68.24,38.15,2.162,Project_well_logs/TMG-1-logs
3379.0,0.297,15.13,0.2,56.9,38.42,1.0,1.17,2.15,0.997286,0.2,69.81,38.42,2.15,Project_well_logs/TMG-1-logs
3380.0,0.308,15.11,0.19,32.2,38.25,1.0,1.17,2.151,1.0,0.19,71.41,38.25,2.151,Project_well_logs/TMG-1-logs
3381.0,0.307,15.12,0.179,35.2,37.92,1.0,1.17,2.171,1.0,0.179,71.22,37.92,2.171,Project_well_logs/TMG-1-logs
3382.0,0.304,15.26,0.142,40.0,37.45,1.0,1.17,2.218,1.0,0.142,72.69,37.45,2.218,Project_well_logs/TMG-1-logs
3383.0,0.302,15.52993,0.112,45.09875,36.98,1.0,1.17,2.255991,1.0,0.112,73.72975,36.98,2.255991,Project_well_logs/TMG-1-logs
3384.0,0.299,15.74995,0.13,51.39846,36.69,1.0,1.18,2.21601,1.0,0.13,74.5298,36.69,2.21601,Project_well_logs/TMG-1-logs
3385.0,0.298,15.81998,0.154,54.39927,36.71,1.0,1.19,2.167012,1.0,0.154,75.25983,36.71,2.167012,Project_well_logs/TMG-1-logs
3386.0,0.3,15.81998,0.168,49.50246,37.27,1.0,1.19,2.143004,1.0,0.168,75.32986,37.27,2.143004,Project_well_logs/TMG-1-logs
3387.0,0.295,15.74998,0.163,59.59983,37.72,1.0,1.21,2.159999,1.0,0.163,74.72971,37.72,2.159999,Project_well_logs/TMG-1-logs
3388.0,0.296,15.67,0.174,58.9,37.86,1.0,1.24,2.156,1.0,0.174,73.52,37.86,2.156,Project_well_logs/TMG-1-logs
3389.0,0.305,15.61,0.172,39.2,37.73,1.0,1.26,2.171,1.0,0.172,72.41,37.73,2.171,Project_well_logs/TMG-1-logs
3390.0,0.302,15.57,0.188,45.8,37.42,1.0,1.28,2.158,1.0,0.188,71.17,37.42,2.158,Project_well_logs/TMG-1-logs
3391.0,0.299,15.56,0.188,50.5,37.02,1.0,1.3,2.158,1.0,0.188,71.08,37.02,2.158,Project_well_logs/TMG-1-logs
3392.0,0.301,15.56,0.183,48.4,36.45,1.0,1.31,2.147,1.0,0.183,72.95,36.45,2.147,Project_well_logs/TMG-1-logs
3393.0,0.303,15.55,0.162,42.8,35.84,1.0,1.32,2.167,1.0,0.162,74.3,35.84,2.167,Project_well_logs/TMG-1-logs
3394.0,0.306,15.53,0.141,35.7,35.04,1.0,1.33,2.181,1.0,0.141,75.86,35.04,2.181,Project_well_logs/TMG-1-logs
3395.0,0.309,15.47,0.154,30.4,34.79,1.0,1.33,2.159,1.0,0.154,75.96,34.79,2.159,Project_well_logs/TMG-1-logs
3396.0,0.311,15.41,0.161,25.6,35.13,1.0,1.33,2.158,1.0,0.161,75.08,35.13,2.158,Project_well_logs/TMG-1-logs
3397.0,0.307,15.41,0.176,33.69802,35.71,1.0,1.33,2.149002,1.0,0.176,73.8203,35.71,2.149002,Project_well_logs/TMG-1-logs
3398.0,0.301,15.43999,0.187,47.29668,36.55,1.0,1.33,2.146001,1.0,0.187,72.49033,36.55,2.146001,Project_well_logs/TMG-1-logs
3399.0,0.297,15.50001,0.19,56.59912,36.87,1.0,1.32,2.157003,1.0,0.19,70.90925,36.87,2.157003,Project_well_logs/TMG-1-logs
3400.0,0.298,15.56,0.199,52.99766,36.73,1.0,1.32,2.168998,0.969,0.199,67.82972,36.73,2.168998,Project_well_logs/TMG-1-logs
3401.0,0.303,15.55999,0.209,43.39563,36.54,1.0,1.32,2.161001,0.952571,0.209,66.68041,36.54,2.161001,Project_well_logs/TMG-1-logs
3402.0,0.311,15.51,0.198,25.5,36.41,1.0,1.32,2.167,0.976571,0.198,68.36,36.41,2.167,Project_well_logs/TMG-1-logs
3403.0,0.31,15.39,0.185,28.5,36.3,1.0,1.31,2.153,1.0,0.185,72.02,36.3,2.153,Project_well_logs/TMG-1-logs
3404.0,0.306,15.19,0.17,35.6,36.26,1.0,1.31,2.158,1.0,0.17,73.92,36.26,2.158,Project_well_logs/TMG-1-logs
3405.0,0.303,15.06,0.167,41.9,36.29,1.0,1.3,2.165,1.0,0.167,73.77,36.29,2.165,Project_well_logs/TMG-1-logs
3406.0,0.302,15.06,0.188,44.8,36.35,1.0,1.3,2.142,1.0,0.188,72.68,36.35,2.142,Project_well_logs/TMG-1-logs
3407.0,0.309,15.14,0.197,29.9,36.57,1.0,1.3,2.139,1.0,0.197,71.6,36.57,2.139,Project_well_logs/TMG-1-logs
3408.0,0.31,15.26,0.191,27.1,36.91,1.0,1.3,2.159,1.0,0.191,70.57,36.91,2.159,Project_well_logs/TMG-1-logs
3409.0,0.311,15.29,0.201,26.4,37.52,1.0,1.29,2.154,0.988286,0.201,69.18,37.52,2.154,Project_well_logs/TMG-1-logs
3410.0,0.31,15.13004,0.198,27.19981,37.78,1.0,1.29,2.160998,0.984429,0.198,68.91007,37.78,2.160998,Project_well_logs/TMG-1-logs
3411.0,0.308,15.07001,0.189,33.29851,37.71,1.0,1.28,2.153002,1.0,0.189,71.3894,37.71,2.153002,Project_well_logs/TMG-1-logs
3412.0,0.303,15.07,0.161,42.59773,37.39,1.0,1.28,2.168996,1.0,0.161,74.2793,37.39,2.168996,Project_well_logs/TMG-1-logs
3413.0,0.298,15.08,0.148,53.30183,36.9,1.0,1.28,2.169998,1.0,0.148,75.82024,36.9,2.169998,Project_well_logs/TMG-1-logs
3414.0,0.295,15.09,0.144,60.80088,36.21,1.0,1.28,2.163001,1.0,0.144,76.83002,36.21,2.163001,Project_well_logs/TMG-1-logs
3415.0,0.293,15.1,0.141,64.39785,35.47,1.0,1.28,2.166002,1.0,0.141,76.92994,35.47,2.166002,Project_well_logs/TMG-1-logs
3416.0,0.297,15.1,0.138,55.6,34.96,1.0,1.28,2.175,1.0,0.138,76.69,34.96,2.175,Project_well_logs/TMG-1-logs
3417.0,0.299,15.1,0.136,50.8,35.01,1.0,1.28,2.17,1.0,0.136,77.28,35.01,2.17,Project_well_logs/TMG-1-logs
3418.0,0.301,15.11,0.126,47.3,35.47,1.0,1.29,2.167,1.0,0.126,78.55,35.47,2.167,Project_well_logs/TMG-1-logs
3419.0,0.301,15.14,0.105,47.3,36.43,1.0,1.29,2.176,1.0,0.105,80.21,36.43,2.176,Project_well_logs/TMG-1-logs
3420.0,0.299,15.2,0.095,51.5,37.47,1.0,1.3,2.193,1.0,0.095,80.37,37.47,2.193,Project_well_logs/TMG-1-logs
3421.0,0.295,15.29,0.098,59.6,38.09,1.0,1.32,2.216,1.0,0.098,78.33,38.09,2.216,Project_well_logs/TMG-1-logs
3422.0,0.291,15.35,0.096,69.1,38.55,1.0,1.35,2.237,1.0,0.096,77.22,38.55,2.237,Project_well_logs/TMG-1-logs
3423.0,0.284,15.34,0.099,84.3,38.97,1.0,1.38,2.245,1.0,0.099,76.23,38.97,2.245,Project_well_logs/TMG-1-logs
3424.0,0.28,15.27002,0.115,94.99739,39.23,1.0,1.41,2.232003,1.0,0.115,75.29023,39.23,2.232003,Project_well_logs/TMG-1-logs
3425.0,0.276,15.20002,0.146,2.722534,39.47,1.0,1.47,2.19101,1.0,0.146,74.46021,39.47,2.19101,Project_well_logs/TMG-1-logs
3426.0,0.291,15.2,0.17,68.88384,39.56,1.0,1.57,2.164007,1.0,0.17,73.38026,39.56,2.164007,Project_well_logs/TMG-1-logs
3427.0,0.298,15.22001,0.184,54.798,38.43,1.0,1.75,2.149,1.0,0.184,72.5699,38.43,2.149,Project_well_logs/TMG-1-logs
3428.0,0.301,15.26001,0.188,46.59651,36.67,1.0,1.47,2.147996,1.0,0.188,72.14996,36.67,2.147996,Project_well_logs/TMG-1-logs
3429.0,0.308,15.29,0.198,32.3,36.63,1.0,1.33,2.132,1.0,0.198,71.99,36.63,2.132,Project_well_logs/TMG-1-logs
3430.0,0.312,15.27,0.177,23.1,36.85,1.0,1.29,2.136,0.880612,0.177,74.7,36.85,2.136,Project_well_logs/TMG-1-logs
3431.0,0.318,15.27,0.168,11.9,37.18,1.0,1.28,2.133,0.873878,0.168,76.2,37.18,2.133,Project_well_logs/TMG-1-logs
3432.0,0.314,15.29,0.169,19.0,37.67,1.0,1.29,2.137,0.863878,0.169,75.68,37.67,2.137,Project_well_logs/TMG-1-logs
3433.0,0.311,15.32,0.179,26.9,38.08,1.0,1.3,2.152,0.85551,0.179,73.06,38.08,2.152,Project_well_logs/TMG-1-logs
3434.0,0.307,15.37,0.185,34.7,38.08,1.0,1.35,2.155,0.85551,0.185,71.85,38.08,2.155,Project_well_logs/TMG-1-logs
3435.0,0.303,15.38,0.183,43.0,37.79,1.0,1.43,2.169,0.861429,0.183,70.79,37.79,2.169,Project_well_logs/TMG-1-logs
3436.0,0.294,15.26,0.162,63.4,37.47,1.0,1.51,2.185,0.867959,0.162,72.65,37.47,2.185,Project_well_logs/TMG-1-logs
3437.0,0.288,15.27,0.151,76.0,37.21,1.0,1.61,2.195,0.873265,0.151,73.38,37.21,2.195,Project_well_logs/TMG-1-logs
3438.0,0.284,15.22001,0.142,85.79761,36.9,1.0,1.72,2.207997,0.879592,0.142,73.55995,36.9,2.207997,Project_well_logs/TMG-1-logs
3439.0,0.279,15.21,0.141,96.29744,36.65,1.0,1.91,2.223996,0.884694,0.141,72.28031,36.65,2.223996,Project_well_logs/TMG-1-logs
3440.0,0.273,15.22999,0.139,9.803223,36.57,1.0,1.99,2.240005,0.886327,0.139,70.98981,36.57,2.240005,Project_well_logs/TMG-1-logs
3441.0,0.268,15.20997,0.13,23.00725,36.82,1.0,1.9,2.261994,0.871789,0.13,70.23988,36.82,2.261994,Project_well_logs/TMG-1-logs
3442.0,0.256,15.06992,0.148,52.70312,38.73,1.0,1.86,2.235993,0.839906,0.148,69.75032,38.73,2.235993,Project_well_logs/TMG-1-logs
3443.0,0.251,14.74,0.158,65.5,41.57,1.0,1.93,2.208,0.784286,0.158,71.07,41.57,2.208,Project_well_logs/TMG-1-logs
3444.0,0.241,14.45,0.14,90.7,43.97,1.0,2.35,2.186,0.735306,0.14,73.02,43.97,2.186,Project_well_logs/TMG-1-logs
3445.0,0.242,14.34,0.133,88.4,45.85,1.0,2.54,2.21,0.696939,0.133,74.59,45.85,2.21,Project_well_logs/TMG-1-logs
3446.0,0.243,14.31,0.124,85.8,47.43,1.0,2.7,2.229,0.664694,0.124,74.22,47.43,2.229,Project_well_logs/TMG-1-logs
3447.0,0.242,14.31,0.092,87.8,48.94,1.0,2.76,2.205,0.633878,0.092,78.26,48.94,2.205,Project_well_logs/TMG-1-logs
3448.0,0.24,14.34,0.103,94.9,50.8,1.0,2.78,2.117,0.595918,0.103,80.62,50.8,2.117,Project_well_logs/TMG-1-logs
3449.0,0.236,14.37,0.117,6.1,51.01,1.0,2.8,2.071,0.591633,0.117,82.4,51.01,2.071,Project_well_logs/TMG-1-logs
3450.0,0.232,14.36,0.122,15.9,50.26,1.0,3.08,2.054,0.606939,0.122,80.24,50.26,2.054,Project_well_logs/TMG-1-logs
3451.0,0.228,14.24003,0.159,26.69736,49.77,1.0,5.0,2.056,0.616939,0.159,75.82108,49.77,2.056,Project_well_logs/TMG-1-logs
3452.0,0.225,14.04005,0.186,35.09795,49.82,1.0,5.47,2.056,0.615918,0.186,71.83098,49.82,2.056,Project_well_logs/TMG-1-logs
3453.0,0.235,13.79006,0.226,6.906885,51.01,1.0,6.17,2.066997,0.524204,0.226,63.71198,51.01,2.066997,Project_well_logs/TMG-1-logs
3454.0,0.247,13.40993,0.228,75.29659,52.8,1.0,10.91,2.107007,0.410546,0.228,60.71952,52.8,2.107007,Project_well_logs/TMG-1-logs
3455.0,0.252,13.11994,0.227,61.29612,54.33,1.0,11.28,2.134995,0.347252,0.227,58.74049,54.33,2.134995,Project_well_logs/TMG-1-logs
3456.0,0.259,12.86998,0.231,45.39666,55.69,1.0,11.66,2.112993,0.410546,0.231,60.72061,55.69,2.112993,Project_well_logs/TMG-1-logs
3457.0,0.264,12.79,0.234,31.7,56.75,1.0,8.63,2.085,0.47449,0.234,63.22,56.75,2.085,Project_well_logs/TMG-1-logs
3458.0,0.268,12.76,0.222,22.5,57.6,1.0,5.5,2.095,0.457143,0.222,65.6,57.6,2.095,Project_well_logs/TMG-1-logs
3459.0,0.269,12.8,0.211,18.9,58.43,1.0,5.13,2.093,0.440204,0.211,68.22,58.43,2.093,Project_well_logs/TMG-1-logs
3460.0,0.269,13.03,0.164,21.4,59.31,1.0,4.81,2.116,0.422245,0.164,74.57,59.31,2.116,Project_well_logs/TMG-1-logs
3461.0,0.267,13.24,0.11,25.9,60.2,1.0,5.02,2.131,0.404082,0.11,80.09,60.2,2.131,Project_well_logs/TMG-1-logs
3462.0,0.264,13.16,0.121,31.3,61.02,1.0,5.45,2.124,0.387347,0.121,79.08,61.02,2.124,Project_well_logs/TMG-1-logs
3463.0,0.262,13.04,0.155,37.2,61.78,1.0,5.65,2.142,0.371837,0.155,74.31,61.78,2.142,Project_well_logs/TMG-1-logs
3464.0,0.259,13.02,0.164,44.6,62.41,1.0,5.59,2.168,0.35898,0.164,71.42,62.41,2.168,Project_well_logs/TMG-1-logs
3465.0,0.265,13.0,0.182,30.30349,62.99,1.0,5.39,2.180997,0.347143,0.182,69.70042,62.99,2.180997,Project_well_logs/TMG-1-logs
3466.0,0.269,12.90002,0.19,19.10274,63.46,1.0,4.81,2.146008,0.337551,0.19,68.84021,63.46,2.146008,Project_well_logs/TMG-1-logs
3467.0,0.269,12.73004,0.193,21.39944,63.91,1.0,3.94,2.129004,0.328368,0.193,69.28989,63.91,2.129004,Project_well_logs/TMG-1-logs
3468.0,0.265,12.75002,0.189,29.10271,63.87,1.0,3.6,2.171006,0.329184,0.189,69.50967,63.87,2.171006,Project_well_logs/TMG-1-logs
